Porcentagem 0,Porcentagem 10,Porcentagem 20,Porcentagem 30,Porcentagem 40,Porcentagem 50,Porcentagem 60,Porcentagem 70,Porcentagem 80,Porcentagem 90
0.9665359477124185,0.9665359477124185,0.9665359477124185,0.5850211516878183,0.5850211516878183,0.9498692810457516,0.9498692810457516,0.9498692810457516,0.4239430744693903,0.4239430744693903
0.9666666666666668,0.9666666666666668,0.9666666666666668,0.6166666666666667,0.6166666666666667,0.95,0.95,0.95,0.4416666666666667,0.4416666666666667
0.9703703703703702,0.9703703703703702,0.9703703703703702,0.6142251461988304,0.6142251461988304,0.9515873015873015,0.9515873015873015,0.9515873015873015,0.4308313908313909,0.4308313908313909
0.9666666666666668,0.9666666666666668,0.9666666666666668,0.6166666666666667,0.6166666666666667,0.95,0.95,0.95,0.4416666666666667,0.4416666666666667
0.0009882450103759766,0.001088428497314453,0.0008909225463867188,0.000998687744140625,0.0011966228485107422,0.001075887680053711,0.0008886814117431641,0.0011058807373046874,0.0007913112640380859,0.0009897708892822265
0.016732026143790834,0.016732026143790834,0.016732026143790834,0.30854676245112905,0.30854676245112905,0.048737138221025135,0.048737138221025135,0.048737138221025135,0.3405522156137833,0.3405522156137833
0.016666666666666653,0.016666666666666653,0.016666666666666653,0.2830881291910505,0.2830881291910505,0.048591265790377515,0.048591265790377515,0.048591265790377515,0.3265986323710904,0.3265986323710904
0.014814814814814836,0.014814814814814836,0.014814814814814836,0.2852168233687255,0.2852168233687255,0.047762863369672,0.047762863369672,0.047762863369672,0.35240990084320656,0.35240990084320656
0.016666666666666653,0.016666666666666653,0.016666666666666653,0.2830881291910505,0.2830881291910505,0.048591265790377515,0.048591265790377515,0.048591265790377515,0.3265986323710904,0.3265986323710904
0.0006229467137572176,0.00012857747523374404,0.0004849195099373962,1.6797532223648937e-05,0.0004086754277625372,0.00015609092305046224,0.0004671394937159161,0.00019905975951907832,0.00039572729836284573,1.165532822919687e-05
