Porc 0,Porc 10,Porc 20,Porc 30,Porc 40,Porc 50,Porc 60,Porc 70,Porc 80,Porc 90
0.9665359477124185,0.9665359477124185,0.9665359477124185,0.9245393713040773,0.9245393713040773,0.6553277132224501,0.6553277132224501,0.6553277132224501,0.19421905923453914,0.19421905923453914
0.0005933284759521484,0.0011831283569335937,0.0008913993835449219,0.0012938976287841797,0.0010916709899902344,0.001207590103149414,0.0009883880615234376,0.00110015869140625,0.0009953498840332032,0.0007940292358398438
